Ano;Mes;Dia;Data;P;URd ;UR13;FMA;Classes
2010;4;8;08/04/2010;0;80;58,13688224;4,973577054;3
2010;4;9;09/04/2010;0;71;46,08244557;7,143600775;3
2010;4;10;10/04/2010;0;70;44,91806567;9,369876517;4
2010;4;11;11/04/2010;0;70;44,91806567;11,59615226;4
2010;4;12;12/04/2010;0;68;42,68320166;13,93899432;4
2010;4;13;13/04/2010;0;69;43,78526995;16,22286741;4
2010;4;14;14/04/2010;0;69;43,78526995;18,50674051;4
2010;4;15;15/04/2010;0;70;44,91806567;20,73301625;5
2010;4;16;16/04/2010;0;69;43,78526995;23,01688935;5
2010;4;17;17/04/2010;0;58;33,17988071;26,03076395;5
2010;4;18;18/04/2010;0;58;33,17988071;29,04463856;5
2010;4;19;19/04/2010;0;70;44,91806567;31,27091431;5
2010;4;20;20/04/2010;0;67;41,61102733;33,67412342;5
2010;4;21;21/04/2010;0;68;42,68320166;36,01696547;5
2010;4;22;22/04/2010;0;67;41,61102733;38,42017458;5
2010;4;23;23/04/2010;24,1;80;58,13688224;0;1
2010;4;24;24/04/2010;0;76;52,40980318;1,908039984;2
2010;4;25;25/04/2010;0;76;52,40980318;3,816079967;3
2010;4;26;26/04/2010;0;62;36,67094148;6,54303477;3
2010;4;27;27/04/2010;0;78;55,19461522;8,354805712;4
2010;4;28;28/04/2010;0;77;53,78306482;10,21412705;4
2010;4;29;29/04/2010;0;78;55,19461522;12,02589799;4
2010;4;30;30/04/2010;0;71;46,08244557;14,19592171;4
2010;5;1;01/05/2010;0;62;36,67094148;16,92287651;4
2010;5;2;02/05/2010;0;67;41,61102733;19,32608562;4
2010;5;3;03/05/2010;0;71;46,08244557;21,49610935;5
2010;5;4;04/05/2010;0;70;44,91806567;23,72238509;5
2010;5;5;05/05/2010;0;77;53,78306482;25,58170642;5
2010;5;6;06/05/2010;0;77;53,78306482;27,44102776;5
2010;5;7;07/05/2010;0;69;43,78526995;29,72490086;5
2010;5;8;08/05/2010;19,2;94;83,95645714;0;1
2010;5;9;09/05/2010;0,1;80;58,13688224;1,720078479;2
2010;5;10;10/05/2010;0;77;53,78306482;3,579399817;3
2010;5;11;11/05/2010;0;74;49,77401995;5,588480058;3
2010;5;12;12/05/2010;0;64;38,56586861;8,181446419;4
2010;5;13;13/05/2010;0;76;52,40980318;10,0894864;4
2010;5;14;14/05/2010;0;76;52,40980318;11,99752639;4
2010;5;15;15/05/2010;0;74;49,77401995;14,00660663;4
2010;5;16;16/05/2010;0;70;44,91806567;16,23288237;4
2010;5;17;17/05/2010;0;82;61,24550685;17,86565521;4
2010;5;18;18/05/2010;0;81;59,66982409;19,54154418;4
2010;5;19;19/05/2010;4,9;93;81,76473265;13,67908092;4
2010;5;20;20/05/2010;0;77;53,78306482;15,53840226;4
2010;5;21;21/05/2010;0;82;61,24550685;17,1711751;4
2010;5;22;22/05/2010;0;77;53,78306482;19,03049644;4
2010;5;23;23/05/2010;0;78;55,19461522;20,84226738;5
2010;5;24;24/05/2010;0,2;85;66,24108438;22,3519045;5
2010;5;25;25/05/2010;0;81;59,66982409;24,02779347;5
2010;5;26;26/05/2010;0;74;49,77401995;26,03687371;5
2010;5;27;27/05/2010;0;74;49,77401995;28,04595395;5
2010;5;28;28/05/2010;0;76;52,40980318;29,95399393;5
2010;5;29;29/05/2010;0;73;48,50950492;32,01544561;5
2010;5;30;30/05/2010;0;69;43,78526995;34,2993187;5
2010;5;31;31/05/2010;0;70;44,91806567;36,52559444;5
2010;6;1;01/06/2010;0;79;56,64552192;38,29095906;5
2010;6;2;02/06/2010;0;78;55,19461522;40,10273;5
2010;6;3;03/06/2010;0;77;53,78306482;41,96205134;5
2010;6;4;04/06/2010;15,6;78;55,19461522;0;1
2010;6;5;05/06/2010;0;76;52,40980318;1,908039984;2
2010;6;6;06/06/2010;0;71;46,08244557;4,078063704;3
2010;6;7;07/06/2010;0;72;47,27929027;6,193154676;3
2010;6;8;08/06/2010;0;71;46,08244557;8,363178397;4
2010;6;9;09/06/2010;1,1;76;52,40980318;10,27121838;4
2010;6;10;10/06/2010;0;89;73,57643812;11,63034914;4
2010;6;11;11/06/2010;0;77;53,78306482;13,48967047;4
2010;6;12;12/06/2010;0;76;52,40980318;15,39771046;4
2010;6;13;13/06/2010;0;75;51,0737917;17,35566182;4
2010;6;14;14/06/2010;0;74;49,77401995;19,36474206;4
2010;6;15;15/06/2010;0;71;46,08244557;21,53476578;5
2010;6;16;16/06/2010;0;70;44,91806567;23,76104152;5
2010;6;17;17/06/2010;0;72;47,27929027;25,8761325;5
2010;6;18;18/06/2010;0;62;36,67094148;28,6030873;5
2010;6;19;19/06/2010;0;52;28,61313548;32,09798565;5
2010;6;20;20/06/2010;0;55;30,80237236;35,34448884;5
2010;6;21;21/06/2010;0;60;34,87742111;38,2116733;5
2010;6;22;22/06/2010;0;85;66,24108438;39,72131042;5
2010;6;23;23/06/2010;0;72;47,27929027;41,8364014;5
2010;6;24;24/06/2010;0;72;47,27929027;43,95149237;5
2010;6;25;25/06/2010;0;70;44,91806567;46,17776811;5
2010;6;26;26/06/2010;0;65;39,55313899;48,70601245;5
2010;6;27;27/06/2010;0;75;51,0737917;50,66396382;5
2010;6;28;28/06/2010;0;63;37,60537824;53,32315792;5
2010;6;29;29/06/2010;0;78;55,19461522;55,13492886;5
2010;6;30;30/06/2010;0;68;42,68320166;57,47777092;5
2010;7;1;01/07/2010;0;63;37,60537824;60,13696502;5
2010;7;2;02/07/2010;0;64;38,56586861;62,72993138;5
2010;7;3;03/07/2010;0;68;42,68320166;65,07277344;5
2010;7;4;04/07/2010;0;69;43,78526995;67,35664653;5
2010;7;5;05/07/2010;0;63;37,60537824;70,01584063;5
2010;7;6;06/07/2010;0;64;38,56586861;72,608807;5
2010;7;7;07/07/2010;0;61;35,76185162;75,40508279;5
2010;7;8;08/07/2010;0;50;27,2508274;79,07469614;5
2010;7;9;09/07/2010;0;57;32,36548697;82,1644071;5
2010;7;10;10/07/2010;0;70;44,91806567;84,39068285;5
2010;7;11;11/07/2010;0;68;42,68320166;86,7335249;5
2010;7;12;12/07/2010;0;62;36,67094148;89,46047971;5
2010;7;13;13/07/2010;41,2;97;90,90514626;0;1
2010;7;14;14/07/2010;20,9;98;93,35172025;0;1
2010;7;15;15/07/2010;0,8;86;67,99998448;1,470588571;2
2010;7;16;16/07/2010;0;79;56,64552192;3,235953186;3
2010;7;17;17/07/2010;0;76;52,40980318;5,14399317;3
2010;7;18;18/07/2010;0;74;49,77401995;7,153073411;3
2010;7;19;19/07/2010;0;75;51,0737917;9,111024773;4
2010;7;20;20/07/2010;0;70;44,91806567;11,33730051;4
2010;7;21;21/07/2010;0;54;30,05246929;14,66481411;4
2010;7;22;22/07/2010;0;57;32,36548697;17,75452507;4
2010;7;23;23/07/2010;0;63;37,60537824;20,41371917;5
2010;7;24;24/07/2010;0;72;47,27929027;22,52881014;5
2010;7;25;25/07/2010;0;61;35,76185162;25,32508594;5
2010;7;26;26/07/2010;0;67;41,61102733;27,72829505;5
2010;7;27;27/07/2010;0;78;55,19461522;29,54006599;5
2010;7;28;28/07/2010;0;68;42,68320166;31,88290805;5
2010;7;29;29/07/2010;0;57;32,36548697;34,97261901;5
2010;7;30;30/07/2010;0;53;29,32290759;38,38292202;5
2010;7;31;31/07/2010;0;50;27,2508274;42,05253537;5
2010;8;1;01/08/2010;0;59;34,01698105;44,99224363;5
2010;8;2;02/08/2010;0;74;49,77401995;47,00132387;5
2010;8;3;03/08/2010;0;74;49,77401995;49,01040411;5
2010;8;4;04/08/2010;0;74;49,77401995;51,01948435;5
2010;8;5;05/08/2010;0;73;48,50950492;53,08093602;5
2010;8;6;06/08/2010;0;69;43,78526995;55,36480912;5
2010;8;7;07/08/2010;0;63;37,60537824;58,02400322;5
2010;8;8;08/08/2010;0;52;28,61313548;61,51890157;5
2010;8;9;09/08/2010;0;66;40,56793607;63,98390249;5
2010;8;10;10/08/2010;0;69;43,78526995;66,26777559;5
2010;8;11;11/08/2010;0;70;44,91806567;68,49405133;5
2010;8;12;12/08/2010;0;54;30,05246929;71,82156492;5
2010;8;13;13/08/2010;0;48;25,96142303;75,6734339;5
2010;8;14;14/08/2010;0;69;43,78526995;77,957307;5
2010;8;15;15/08/2010;0;66;40,56793607;80,42230792;5
2010;8;16;16/08/2010;0;67;41,61102733;82,82551703;5
2010;8;17;17/08/2010;0;63;37,60537824;85,48471113;5
2010;8;18;18/08/2010;0;57;32,36548697;88,5744221;5
2010;8;19;19/08/2010;0;54;30,05246929;91,90193569;5
2010;8;20;20/08/2010;0;52;28,61313548;95,39683404;5
2010;8;21;21/08/2010;0;53;29,32290759;98,80713705;5
2010;8;22;22/08/2010;0;49;26,59726112;102,5669227;5
2010;8;23;23/08/2010;0;52;28,61313548;106,061821;5
2010;8;24;24/08/2010;0;48;25,96142303;109,91369;5
2010;8;25;25/08/2010;0;46;24,74102095;113,9555604;5
2010;8;26;26/08/2010;0;47;25,34283225;117,9014493;5
2010;8;27;27/08/2010;0;39;20,96144869;122,6721119;5
2010;8;28;28/08/2010;0;46;24,74102095;126,7139823;5
2010;8;29;29/08/2010;0;39;20,96144869;131,4846449;5
2010;8;30;30/08/2010;0;63;37,60537824;134,143839;5
2010;8;31;31/08/2010;0;49;26,59726112;137,9036247;5
2010;9;1;01/09/2010;0;50;27,2508274;141,573238;5
2010;9;2;02/09/2010;0;48;25,96142303;145,425107;5
2010;9;3;03/09/2010;0;37;20,0086195;150,422953;5
2010;9;4;04/09/2010;0;33;18,2532039;155,9014433;5
2010;9;5;05/09/2010;0;63;37,60537824;158,5606374;5
2010;9;6;06/09/2010;0;67;41,61102733;160,9638465;5
2010;9;7;07/09/2010;12,8;92;79,63245938;32,1927693;5
2010;9;8;08/09/2010;0;67;41,61102733;34,59597842;5
2010;9;9;09/09/2010;0;63;37,60537824;37,25517252;5
2010;9;10;10/09/2010;0;57;32,36548697;40,34488348;5
2010;9;11;11/09/2010;0;43;23,03177377;44,68671147;5
2010;9;12;12/09/2010;0;39;20,96144869;49,4573741;5
2010;9;13;13/09/2010;0;30;17,05771762;55,31982313;5
2010;9;14;14/09/2010;0;43;23,03177377;59,66165112;5
2010;9;15;15/09/2010;0;71;46,08244557;61,83167484;5
2010;9;16;16/09/2010;0;68;42,68320166;64,17451689;5
2010;9;17;17/09/2010;0;60;34,87742111;67,04170136;5
2010;9;18;18/09/2010;0;71;46,08244557;69,21172508;5
2010;9;19;19/09/2010;0;67;41,61102733;71,61493419;5
2010;9;20;20/09/2010;0;63;37,60537824;74,27412829;5
2010;9;21;21/09/2010;38;63;37,60537824;0;1
2010;9;22;22/09/2010;0;47;25,34283225;3,945888881;3
2010;9;23;23/09/2010;0;51;27,92261616;7,527215195;3
2010;9;24;24/09/2010;2,8;81;59,66982409;5,269050636;3
2010;9;25;25/09/2010;10,1;70;44,91806567;1,053810127;2
2010;9;26;26/09/2010;26,7;97;90,90514626;0;1
2010;9;27;27/09/2010;7,7;87;69,80792555;0;1
2010;9;28;28/09/2010;0;90;75,53985973;1,323804417;2
2010;9;29;29/09/2010;9,5;89;73,57643812;0,529521767;1
2010;9;30;30/09/2010;0,2;90;75,53985973;1,853326184;2
2010;10;1;01/10/2010;18,4;90;75,53985973;0;1
2010;10;2;02/10/2010;6;89;73,57643812;0;1
2010;10;3;03/10/2010;0,2;78;55,19461522;1,811770942;2
2010;10;4;04/10/2010;0;73;48,50950492;3,873222613;3
2010;10;5;05/10/2010;0;70;44,91806567;6,099498356;3
2010;10;6;06/10/2010;0;66;40,56793607;8,564499282;4
2010;10;7;07/10/2010;3,5;81;59,66982409;5,995149497;3
2010;10;8;08/10/2010;0;55;30,80237236;9,241652683;4
2010;10;9;09/10/2010;0;67;41,61102733;11,64486179;4
2010;10;10;10/10/2010;0;67;41,61102733;14,04807091;4
2010;10;11;11/10/2010;0;66;40,56793607;16,51307183;4
2010;10;12;12/10/2010;0;55;30,80237236;19,75957502;4
2010;10;13;13/10/2010;0;62;36,67094148;22,48652982;5
2010;10;14;14/10/2010;0;67;41,61102733;24,88973893;5
2010;10;15;15/10/2010;26,4;72;47,27929027;0;1
2010;10;16;16/10/2010;0;71;46,08244557;2,170023721;2
2010;10;17;17/10/2010;1,8;69;43,78526995;4,453896816;3
2010;10;18;18/10/2010;1,3;79;56,64552192;6,219261431;3
2010;10;19;19/10/2010;0;61;35,76185162;9,015537224;4
2010;10;20;20/10/2010;0;58;33,17988071;12,02941183;4
2010;10;21;21/10/2010;0;70;44,91806567;14,25568758;4
2010;10;22;22/10/2010;1;57;32,36548697;17,34539854;4
2010;10;23;23/10/2010;0,2;86;67,99998448;18,81598711;4
2010;10;24;24/10/2010;0;75;51,0737917;20,77393847;5
2010;10;25;25/10/2010;7;64;38,56586861;8,309575389;4
2010;10;26;26/10/2010;0;72;47,27929027;10,42466636;4
2010;10;27;27/10/2010;0;58;33,17988071;13,43854097;4
2010;10;28;28/10/2010;0;48;25,96142303;17,29040995;4
2010;10;29;29/10/2010;0;40;21,45787942;21,9507027;5
2010;10;30;30/10/2010;21,6;83;62,86512218;0;1
2010;10;31;31/10/2010;0;69;43,78526995;2,283873095;2
2010;11;1;01/11/2010;0;70;44,91806567;4,510148838;3
2010;11;2;02/11/2010;0;56;31,57318393;7,677393554;3
2010;11;3;03/11/2010;0;51;27,92261616;11,25871987;4
2010;11;4;04/11/2010;0;57;32,36548697;14,34843083;4
2010;11;5;05/11/2010;6,5;69;43,78526995;5,739372333;3
2010;11;6;06/11/2010;4,7;81;59,66982409;4,017560633;3
2010;11;7;07/11/2010;0;62;36,67094148;6,744515436;3
2010;11;8;08/11/2010;0;58;33,17988071;9,758390045;4
2010;11;9;09/11/2010;4,2;67;41,61102733;6,830873032;3
2010;11;10;10/11/2010;0;70;44,91806567;9,057148774;4
2010;11;11;11/11/2010;0;70;44,91806567;11,28342452;4
2010;11;12;12/11/2010;0;71;46,08244557;13,45344824;4
2010;11;13;13/11/2010;0,3;73;48,50950492;15,51489991;4
2010;11;14;14/11/2010;0;69;43,78526995;17,798773;4
2010;11;15;15/11/2010;8,3;60;34,87742111;7,119509201;3
2010;11;16;16/11/2010;0,6;90;75,53985973;8,443313619;4
2010;11;17;17/11/2010;1,6;71;46,08244557;10,61333734;4
2010;11;18;18/11/2010;0;52;28,61313548;14,10823569;4
2010;11;19;19/11/2010;0;40;21,45787942;18,76852845;4
2010;11;20;20/11/2010;0;55;30,80237236;22,01503163;5
2010;11;21;21/11/2010;0;61;35,76185162;24,81130743;5
2010;11;22;22/11/2010;7,2;83;62,86512218;9,92452297;4
2010;11;23;23/11/2010;0,2;72;47,27929027;12,03961394;4
2010;11;24;24/11/2010;0;64;38,56586861;14,6325803;4
2010;11;25;25/11/2010;6,3;79;56,64552192;5,853032121;3
2010;11;26;26/11/2010;0;73;48,50950492;7,914483793;3
2010;11;27;27/11/2010;0;58;33,17988071;10,9283584;4
2010;11;28;28/11/2010;0;45;24,15553397;15,06819651;4
2010;11;29;29/11/2010;0;75;51,0737917;17,02614787;4
2010;11;30;30/11/2010;0;78;55,19461522;18,83791881;4
2010;12;1;01/12/2010;8,6;76;52,40980318;7,535167525;3
2010;12;2;02/12/2010;7,6;88;71,66627495;3,01406701;3
2010;12;3;03/12/2010;0;79;56,64552192;4,779431625;3
2010;12;4;04/12/2010;5,8;69;43,78526995;1,91177265;2
2010;12;5;05/12/2010;8,6;78;55,19461522;0,76470906;1
2010;12;6;06/12/2010;0;81;59,66982409;2,440598029;2
2010;12;7;07/12/2010;0;65;39,55313899;4,968842375;3
2010;12;8;08/12/2010;0;67;41,61102733;7,372051485;3
2010;12;9;09/12/2010;0;70;44,91806567;9,598327228;4
2010;12;10;10/12/2010;0;57;32,36548697;12,68803819;4
2010;12;11;11/12/2010;22,6;71;46,08244557;0;1
2010;12;12;12/12/2010;47,8;70;44,91806567;0;1
2010;12;13;13/12/2010;27,6;88;71,66627495;0;1
2010;12;14;14/12/2010;26,6;94;83,95645714;0;1
2010;12;15;15/12/2010;0,3;86;67,99998448;1,470588571;2
2010;12;16;16/12/2010;17,5;93;81,76473265;0;1
2010;12;17;17/12/2010;5,6;85;66,24108438;0;1
2010;12;18;18/12/2010;0;83;62,86512218;1,590707161;2
2010;12;19;19/12/2010;3,9;78;55,19461522;1,113495012;2
2010;12;20;20/12/2010;0;74;49,77401995;3,122575254;3
2010;12;21;21/12/2010;4,9;75;51,0737917;2,185802678;2
2010;12;22;22/12/2010;31,3;81;59,66982409;0;1
2010;12;23;23/12/2010;0;78;55,19461522;1,811770942;2
2010;12;24;24/12/2010;0;72;47,27929027;3,926861914;3
2010;12;25;25/12/2010;1,2;83;62,86512218;5,517569074;3
2010;12;26;26/12/2010;24,2;91;77,55802471;0;1
2010;12;27;27/12/2010;0;75;51,0737917;1,957951362;2
2010;12;28;28/12/2010;0;69;43,78526995;4,241824457;3
2010;12;29;29/12/2010;0;62;36,67094148;6,96877926;3
2010;12;30;30/12/2010;0;66;40,56793607;9,433780186;4
2010;12;31;31/12/2010;0;66;40,56793607;11,89878111;4
2011;1;1;01/01/2011;0;69;43,78526995;14,18265421;4
2011;1;2;02/01/2011;95,8;91;77,55802471;0;1
2011;1;3;03/01/2011;44,3;96;88,52493638;0;1
2011;1;4;04/01/2011;2;96;88,52493638;1,129625212;2
2011;1;5;05/01/2011;75,2;80;58,13688224;0;1
2011;1;6;06/01/2011;1;84;64,529895;1,549669343;2
2011;1;7;07/01/2011;0;85;66,24108438;3,059306466;3
2011;1;8;08/01/2011;47,7;89;73,57643812;0;1
2011;1;9;09/01/2011;0;81;59,66982409;1,675888969;2
2011;1;10;10/01/2011;31;78;55,19461522;0;1
2011;1;11;11/01/2011;11,8;84;64,529895;0;1
2011;1;12;12/01/2011;20,6;85;66,24108438;0;1
2011;1;13;13/01/2011;12,6;92;79,63245938;0;1
2011;1;14;14/01/2011;11,3;87;69,80792555;0;1
2011;1;15;15/01/2011;0;73;48,50950492;2,061451671;2
2011;1;16;16/01/2011;21,4;77;53,78306482;0;1
2011;1;17;17/01/2011;10,3;86;67,99998448;0;1
2011;1;18;18/01/2011;7,6;88;71,66627495;0;1
2011;1;19;19/01/2011;19,8;87;69,80792555;0;1
2011;1;20;20/01/2011;2,2;90;75,53985973;1,323804417;2
2011;1;21;21/01/2011;0;72;47,27929027;3,438895389;3
2011;1;22;22/01/2011;0;73;48,50950492;5,500347061;3
2011;1;23;23/01/2011;2;72;47,27929027;7,615438033;3
2011;1;24;24/01/2011;0;72;47,27929027;9,730529005;4
2011;1;25;25/01/2011;0;73;48,50950492;11,79198068;4
2011;1;26;26/01/2011;0,5;72;47,27929027;13,90707165;4
2011;1;27;27/01/2011;0;67;41,61102733;16,31028076;4
2011;1;28;28/01/2011;0;65;39,55313899;18,8385251;4
2011;1;29;29/01/2011;3,9;63;37,60537824;13,18696757;4
2011;1;30;30/01/2011;0;67;41,61102733;15,59017668;4
2011;1;31;31/01/2011;0,7;74;49,77401995;17,59925692;4
2011;2;1;01/02/2011;0;77;53,78306482;19,45857826;4
2011;2;2;02/02/2011;0,5;82;61,24550685;21,0913511;5
2011;2;3;03/02/2011;0;86;67,99998448;22,56193967;5
2011;2;4;04/02/2011;6;85;66,24108438;9,024775868;4
2011;2;5;05/02/2011;0;69;43,78526995;11,30864896;4
2011;2;6;06/02/2011;0;60;34,87742111;14,17583343;4
2011;2;7;07/02/2011;0;73;48,50950492;16,2372851;4
2011;2;8;08/02/2011;0;63;37,60537824;18,8964792;4
2011;2;9;09/02/2011;0;72;47,27929027;21,01157017;5
2011;2;10;10/02/2011;12,8;71;46,08244557;4,202314035;3
2011;2;11;11/02/2011;0;70;44,91806567;6,428589777;3
2011;2;12;12/02/2011;10;73;48,50950492;1,285717955;2
2011;2;13;13/02/2011;1,4;74;49,77401995;3,294798197;3
2011;2;14;14/02/2011;10,7;87;69,80792555;0,658959639;1
2011;2;15;15/02/2011;2,1;87;69,80792555;2,09146174;2
2011;2;16;16/02/2011;26,8;82;61,24550685;0;1
2011;2;17;17/02/2011;15,1;78;55,19461522;0;1
2011;2;18;18/02/2011;6;81;59,66982409;0;1
2011;2;19;19/02/2011;0;71;46,08244557;2,170023721;2
2011;2;20;20/02/2011;0;70;44,91806567;4,396299463;3
2011;2;21;21/02/2011;0;69;43,78526995;6,680172558;3
2011;2;22;22/02/2011;25,7;67;41,61102733;0;1
2011;2;23;23/02/2011;0,5;81;59,66982409;1,675888969;2
2011;2;24;24/02/2011;0;81;59,66982409;3,351777939;3
2011;2;25;25/02/2011;3,2;76;52,40980318;2,346244557;2
2011;2;26;26/02/2011;0;75;51,0737917;4,304195919;3
2011;2;27;27/02/2011;3,4;87;69,80792555;3,012937143;3
2011;2;28;28/02/2011;21,3;97;90,90514626;0;1
2011;3;1;01/03/2011;2,7;90;75,53985973;0;1
2011;3;2;02/03/2011;21;93;81,76473265;0;1
2011;3;3;03/03/2011;7,6;92;79,63245938;0;1
2011;3;4;04/03/2011;12,4;94;83,95645714;0;1
2011;3;5;05/03/2011;6,4;90;75,53985973;0;1
2011;3;6;06/03/2011;30,7;84;64,529895;0;1
2011;3;7;07/03/2011;1,3;87;69,80792555;1,432502101;2
2011;3;8;08/03/2011;1,2;85;66,24108438;2,942139223;2
2011;3;9;09/03/2011;0;75;51,0737917;4,900090585;3
2011;3;10;10/03/2011;0,4;77;53,78306482;6,759411922;3
2011;3;11;11/03/2011;66,6;80;58,13688224;0;1
2011;3;12;12/03/2011;22,1;92;79,63245938;0;1
2011;3;13;13/03/2011;0;79;56,64552192;1,765364615;2
2011;3;14;14/03/2011;0;78;55,19461522;3,577135557;3
2011;3;15;15/03/2011;0;80;58,13688224;5,297214036;3
2011;3;16;16/03/2011;0;79;56,64552192;7,062578652;3
2011;3;17;17/03/2011;4,5;75;51,0737917;4,943805056;3
2011;3;18;18/03/2011;13,8;89;73,57643812;0;1
2011;3;19;19/03/2011;0;86;67,99998448;1,470588571;2
2011;3;20;20/03/2011;0;79;56,64552192;3,235953186;3
2011;3;21;21/03/2011;12;77;53,78306482;0,647190637;1
2011;3;22;22/03/2011;1;91;77,55802471;1,936547868;2
2011;3;23;23/03/2011;0,4;84;64,529895;3,486217212;3
2011;3;24;24/03/2011;0;80;58,13688224;5,206295691;3
2011;3;25;25/03/2011;0;73;48,50950492;7,267747363;3
2011;3;26;26/03/2011;0;74;49,77401995;9,276827604;4
2011;3;27;27/03/2011;6,1;74;49,77401995;3,710731041;3
2011;3;28;28/03/2011;0;77;53,78306482;5,570052379;3
2011;3;29;29/03/2011;12;85;66,24108438;1,114010476;2
2011;3;30;30/03/2011;0;81;59,66982409;2,789899445;2
2011;3;31;31/03/2011;0;79;56,64552192;4,55526406;3
2011;4;1;01/04/2011;0;73;48,50950492;6,616715732;3
2011;4;2;02/04/2011;0;84;64,529895;8,166385075;4
2011;4;3;03/04/2011;19,5;95;86,20929044;0;1
2011;4;4;04/04/2011;0;88;71,66627495;1,395356464;2
2011;4;5;05/04/2011;1,1;85;66,24108438;2,904993586;2
2011;4;6;06/04/2011;0;63;37,60537824;5,564187688;3
2011;4;7;07/04/2011;0;71;46,08244557;7,734211408;3
2011;4;8;08/04/2011;0;72;47,27929027;9,84930238;4
2011;4;9;09/04/2011;0;72;47,27929027;11,96439335;4
2011;4;10;10/04/2011;25;85;66,24108438;0;1
2011;4;11;11/04/2011;0;77;53,78306482;1,859321337;2
2011;4;12;12/04/2011;36,3;81;59,66982409;0;1
2011;4;13;13/04/2011;0;91;77,55802471;1,289357231;2
2011;4;14;14/04/2011;0;77;53,78306482;3,148678568;3
2011;4;15;15/04/2011;0;79;56,64552192;4,914043184;3
2011;4;16;16/04/2011;0;77;53,78306482;6,773364521;3
2011;4;17;17/04/2011;0;72;47,27929027;8,888455493;4
2011;4;18;18/04/2011;0;72;47,27929027;11,00354646;4
2011;4;19;19/04/2011;0;72;47,27929027;13,11863744;4
2011;4;20;20/04/2011;0;74;49,77401995;15,12771768;4
2011;4;21;21/04/2011;0;71;46,08244557;17,2977414;4
2011;4;22;22/04/2011;0;69;43,78526995;19,58161449;4
2011;4;23;23/04/2011;0;68;42,68320166;21,92445655;5
2011;4;24;24/04/2011;0;73;48,50950492;23,98590822;5
2011;4;25;25/04/2011;0;82;61,24550685;25,61868106;5
2011;4;26;26/04/2011;0;74;49,77401995;27,6277613;5
2011;4;27;27/04/2011;53,2;86;67,99998448;0;1
2011;4;28;28/04/2011;0;89;73,57643812;1,359130756;2
2011;4;29;29/04/2011;0;77;53,78306482;3,218452094;3
2011;4;30;30/04/2011;0;70;44,91806567;5,444727836;3
2011;5;1;01/05/2011;19,2;92;79,63245938;0;1
2011;5;2;02/05/2011;0;88;71,66627495;1,395356464;2
2011;5;3;03/05/2011;0;73;48,50950492;3,456808135;3
2011;5;4;04/05/2011;0;78;55,19461522;5,268579077;3
2011;5;5;05/05/2011;0;75;51,0737917;7,226530439;3
2011;5;6;06/05/2011;0;71;46,08244557;9,39655416;4
2011;5;7;07/05/2011;0;74;49,77401995;11,4056344;4
2011;5;8;08/05/2011;0;78;55,19461522;13,21740534;4
2011;5;9;09/05/2011;0;79;56,64552192;14,98276996;4
2011;5;10;10/05/2011;0;80;58,13688224;16,70284844;4
2011;5;11;11/05/2011;0;77;53,78306482;18,56216977;4
2011;5;12;12/05/2011;0;76;52,40980318;20,47020976;5
2011;5;13;13/05/2011;0;79;56,64552192;22,23557437;5
2011;5;14;14/05/2011;0;76;52,40980318;24,14361436;5
2011;5;15;15/05/2011;9,5;83;62,86512218;9,657445743;4
2011;5;16;16/05/2011;0;76;52,40980318;11,56548573;4
2011;5;17;17/05/2011;0;76;52,40980318;13,47352571;4
2011;5;18;18/05/2011;0;72;47,27929027;15,58861668;4
2011;5;19;19/05/2011;0;75;51,0737917;17,54656804;4
2011;5;20;20/05/2011;0;73;48,50950492;19,60801971;4
2011;5;21;21/05/2011;0;71;46,08244557;21,77804344;5
2011;5;22;22/05/2011;0;69;43,78526995;24,06191653;5
2011;5;23;23/05/2011;0;69;43,78526995;26,34578963;5
2011;5;24;24/05/2011;0;72;47,27929027;28,4608806;5
2011;5;25;25/05/2011;0;69;43,78526995;30,74475369;5
2011;5;26;26/05/2011;0;70;44,91806567;32,97102944;5
2011;5;27;27/05/2011;0;78;55,19461522;34,78280038;5
2011;5;28;28/05/2011;0;76;52,40980318;36,69084036;5
2011;5;29;29/05/2011;0;68;42,68320166;39,03368242;5
2011;5;30;30/05/2011;0;70;44,91806567;41,25995816;5
2011;5;31;31/05/2011;0;76;52,40980318;43,16799814;5
2011;6;1;01/06/2011;0;71;46,08244557;45,33802186;5
2011;6;2;02/06/2011;0;75;51,0737917;47,29597323;5
2011;6;3;03/06/2011;0;72;47,27929027;49,4110642;5
2011;6;4;04/06/2011;0;75;51,0737917;51,36901556;5
2011;6;5;05/06/2011;0;68;42,68320166;53,71185762;5
2011;6;6;06/06/2011;0;73;48,50950492;55,77330929;5
2011;6;7;07/06/2011;17,1;79;56,64552192;0;1
2011;6;8;08/06/2011;0;78;55,19461522;1,811770942;2
2011;6;9;09/06/2011;31,7;98;93,35172025;0;1
2011;6;10;10/06/2011;0,5;91;77,55802471;1,289357231;2
2011;6;11;11/06/2011;0;74;49,77401995;3,298437472;3
2011;6;12;12/06/2011;0;79;56,64552192;5,063802088;3
2011;6;13;13/06/2011;0;74;49,77401995;7,072882329;3
2011;6;14;14/06/2011;0;76;52,40980318;8,980922312;4
2011;6;15;15/06/2011;0;72;47,27929027;11,09601328;4
2011;6;16;16/06/2011;0;73;48,50950492;13,15746496;4
2011;6;17;17/06/2011;0;71;46,08244557;15,32748868;4
2011;6;18;18/06/2011;0;70;44,91806567;17,55376442;4
