modelo;marca;ano;data_referencia;valor
Fox Connect I Motion 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-11-01;46600
Fox Connect I Motion 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-12-01;46208
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-01-01;62170
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-02-01;61945
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-03-01;61826
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-04-01;61710
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-05-01;61616
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-06-01;61900
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-07-01;62095
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-08-01;61997
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-09-01;61913
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-10-01;62490
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-11-01;62596
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-12-01;62900
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-01-01;56170
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-02-01;55913
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-03-01;55786
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-04-01;56285
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-05-01;56931
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-06-01;56985
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-07-01;56822
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-08-01;55209
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-09-01;55296
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-10-01;56052
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-11-01;55560
Fox Highline I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-12-01;53954
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-01-01;57123
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-02-01;56130
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-03-01;56020
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-04-01;55759
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-05-01;55790
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-06-01;56048
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-07-01;55900
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-08-01;55820
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-09-01;55800
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-10-01;56240
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-11-01;56850
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-12-01;56900
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-01-01;51611
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-02-01;51441
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-03-01;51337
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-04-01;51148
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-05-01;51310
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-06-01;51350
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-07-01;51148
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-08-01;51333
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-09-01;51120
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-10-01;51232
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-11-01;50807
Fox Highline1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-12-01;49943
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-01-01;57754
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-02-01;56851
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-03-01;56455
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-04-01;56055
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-05-01;55996
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-06-01;56398
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-07-01;56390
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-08-01;57485
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-09-01;57100
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-10-01;56999
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-11-01;56897
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-12-01;57764
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-01-01;52648
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-02-01;52102
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-03-01;52276
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-04-01;51365
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-05-01;51955
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-06-01;52010
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-07-01;52110
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-08-01;52280
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-09-01;52102
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-10-01;52816
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-11-01;51984
Fox PEPPER 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-12-01;50770
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-01-01;62390
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-02-01;62015
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-03-01;61946
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-04-01;61834
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-05-01;61726
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-06-01;61655
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-07-01;61583
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-08-01;61464
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-09-01;61382
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-10-01;61285
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-11-01;61207
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;0 km;2018-12-01;61939
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-01-01;55177
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-02-01;55065
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-03-01;54956
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-04-01;55448
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-05-01;56084
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-06-01;56847
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-07-01;57354
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-08-01;56365
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-09-01;55237
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-10-01;55994
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-11-01;55900
Fox PEPPER I MOTION 1.6 Flex 16V 5p;VW - VolksWagen;2018;2018-12-01;54343
Fox RUN 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-01-01;54581
Fox RUN 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-02-01;54581
Fox RUN 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-03-01;54510
Fox RUN 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-04-01;54195
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-01-01;50234
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-02-01;49350
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-03-01;49300
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-04-01;49494
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-05-01;49440
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-06-01;49389
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-07-01;49333
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-08-01;49237
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-09-01;49148
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-10-01;49093
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-11-01;49031
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-12-01;49441
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-01-01;44633
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-02-01;44824
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-03-01;44885
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-04-01;44903
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-05-01;45501
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-06-01;46120
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-07-01;46758
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-08-01;45265
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-09-01;45030
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-10-01;45647
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-11-01;45422
Fox TRACK 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-12-01;45410
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-01-01;45649
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-02-01;45296
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-03-01;45145
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-04-01;44916
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-05-01;44950
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-06-01;45022
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-07-01;45551
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-08-01;45593
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-09-01;45622
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-10-01;45900
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-11-01;45900
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-12-01;46394
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-01-01;41652
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-02-01;41541
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-03-01;41381
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-04-01;41198
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-05-01;41455
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-06-01;42027
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-07-01;42612
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-08-01;41925
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-09-01;41881
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-10-01;42455
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-11-01;42398
Fox Trendline 1.0 Flex 12V 5p;VW - VolksWagen;2018;2018-12-01;42914
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-01-01;50332
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-02-01;49389
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-03-01;48897
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-04-01;48541
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-05-01;48450
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-06-01;47893
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-07-01;48492
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-08-01;48680
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-09-01;48797
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-10-01;48990
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-11-01;48990
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-12-01;48437
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-01-01;45501
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-02-01;45316
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-03-01;44713
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-04-01;44602
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-05-01;44522
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-06-01;45140
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-07-01;45010
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-08-01;44569
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-09-01;44128
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-10-01;44215
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-11-01;43836
Fox Trendline 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-12-01;44089
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-01-01;56927
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-02-01;56400
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-03-01;55724
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-04-01;55118
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-05-01;54519
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-06-01;54531
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-07-01;54997
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-08-01;54674
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-09-01;54671
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-10-01;54439
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-11-01;54636
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2018-12-01;54515
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-01-01;51087
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-02-01;50961
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-03-01;50846
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-04-01;50582
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-05-01;50060
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-06-01;50730
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-07-01;48910
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-08-01;48565
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-09-01;48390
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-10-01;48412
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-11-01;49060
Fox Xtreme 1.6 Flex 8V 5p;VW - VolksWagen;2018;2018-12-01;48585
Gol (novo) 1.6 Power/Highi T.Flex 8v 4P;VW - VolksWagen;0 km;2018-01-01;54199
Gol (novo) 1.6 Power/Highi T.Flex 8v 4P;VW - VolksWagen;0 km;2018-02-01;54113
Gol (novo) 1.6 Power/Highi T.Flex 8v 4P;VW - VolksWagen;0 km;2018-03-01;54015
Gol 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-06-01;45613
Gol 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-07-01;45613
Gol 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-08-01;45328
Gol 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-09-01;45005
Gol 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-10-01;44527
Gol 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-11-01;44722
Gol 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-12-01;45203
Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p;VW - VolksWagen;0 km;2018-01-01;57704
Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p;VW - VolksWagen;0 km;2018-02-01;57620
Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p;VW - VolksWagen;0 km;2018-03-01;57536
Gol 1.6 MSI Flex 16V 5p Aut.;VW - VolksWagen;0 km;2018-09-01;56097
Gol 1.6 MSI Flex 16V 5p Aut.;VW - VolksWagen;0 km;2018-10-01;55895
Gol 1.6 MSI Flex 16V 5p Aut.;VW - VolksWagen;0 km;2018-11-01;55870
Gol 1.6 MSI Flex 16V 5p Aut.;VW - VolksWagen;0 km;2018-12-01;56543
Gol 1.6 MSI Flex 8V 5p;VW - VolksWagen;0 km;2018-06-01;50568
Gol 1.6 MSI Flex 8V 5p;VW - VolksWagen;0 km;2018-07-01;50568
Gol 1.6 MSI Flex 8V 5p;VW - VolksWagen;0 km;2018-08-01;51153
Gol 1.6 MSI Flex 8V 5p;VW - VolksWagen;0 km;2018-09-01;50775
Gol 1.6 MSI Flex 8V 5p;VW - VolksWagen;0 km;2018-10-01;50285
Gol 1.6 MSI Flex 8V 5p;VW - VolksWagen;0 km;2018-11-01;50641
Gol 1.6 MSI Flex 8V 5p;VW - VolksWagen;0 km;2018-12-01;51273
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-01-01;53149
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-02-01;53425
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-03-01;53430
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-04-01;53430
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-05-01;53440
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-06-01;53453
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-07-01;53676
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-08-01;53894
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-09-01;53824
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-10-01;53767
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-11-01;53681
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-12-01;53774
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-01-01;48071
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-02-01;47903
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-03-01;47770
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-04-01;47765
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-05-01;48377
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-06-01;48366
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-07-01;49015
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-08-01;49145
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-09-01;48952
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-10-01;49613
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-11-01;49490
Gol Comfort. I MOTION 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-12-01;48776
Gol Comfortline 1.0 T. Flex 12V 5p;VW - VolksWagen;0 km;2018-01-01;46732
Gol Comfortline 1.0 T. Flex 12V 5p;VW - VolksWagen;0 km;2018-02-01;46655
Gol Comfortline 1.0 T. Flex 12V 5p;VW - VolksWagen;0 km;2018-03-01;46589
Gol Comfortline 1.0 T. Flex 12V 5p;VW - VolksWagen;0 km;2018-04-01;46523
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-01-01;51053
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-02-01;51219
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-03-01;50948
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-04-01;51009
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-05-01;51217
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-06-01;50903
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-07-01;50329
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-08-01;50335
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-09-01;50046
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-10-01;50250
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-11-01;50510
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;0 km;2018-12-01;49822
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-01-01;46788
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-02-01;46886
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-03-01;46702
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-04-01;46681
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-05-01;47328
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-06-01;47947
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-07-01;47100
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-08-01;46325
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-09-01;46202
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-10-01;45912
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-11-01;45473
Gol Comfortline 1.6 T. Flex 8V 5p;VW - VolksWagen;2018;2018-12-01;45386
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-01-01;45752
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-02-01;45804
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-03-01;45747
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-04-01;45337
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-05-01;45473
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-06-01;45783
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-07-01;46575
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-08-01;47073
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-09-01;46973
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-10-01;46621
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-11-01;46621
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;0 km;2018-12-01;46787
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;2018;2018-01-01;42193
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;2018;2018-02-01;42385
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;2018;2018-03-01;42025
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;2018;2018-04-01;42609
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;2018;2018-05-01;41985
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;2018;2018-06-01;41966
Gol TRACK 1.0 Total Flex 12V 5p;VW - VolksWagen;2018;2018-07-01;42185
