regiao;estado;munic_code;municipio;altitude;tmed;ppt;koppen
Sul;RS;4301651;Barao;492,46;16,86;1911,09;Cfa
Sul;RS;4301701;Barao de Cotegipe;751,12;16,99;2013,1;Cfb
Sul;RS;4301750;Barao do Triunfo;327,3;16,93;1666,34;Cfa
Sul;RS;4301800;Barracao;749,09;16,77;1781,82;Cfb
Sul;RS;4301859;Barra do Guarita;298,6;19,51;2132,53;Cfa
Sul;RS;4301875;Barra do Quarai;62,05;18,51;1467,97;Cfa
Sul;RS;4301909;Barra do Ribeiro;42,99;18,35;1580,54;Cfa
Sul;RS;4301925;Barra do Rio Azul;582,76;17,92;2024,73;Cfa
Sul;RS;4301958;Barra Funda;429,78;18,35;2046,16;Cfa
Sul;RS;4302006;Barros Cassal;550,62;16,89;1990,89;Cfa
Sul;RS;4302055;Benjamin Constant do Sul;636,75;17,62;2047,59;Cfb
Sul;RS;4302105;Bento Goncalves;498,3;17,03;1953,94;Cfa
Sul;RS;4302154;Boa Vista das Missões;545,49;17,98;2069,77;Cfa
Sul;RS;4302204;Boa Vista do Burica;255,17;19,41;2173,12;Cfa
Sul;RS;4302220;Boa Vista do Cadeado;384,33;18,11;1923,65;Cfa
Sul;RS;4302238;Boa Vista do Incra;386,77;17,92;1900,11;Cfa
Sul;RS;4302253;Boa Vista do Sul;459,28;17,07;1925,48;Cfa
Sul;RS;4302303;Bom Jesus;978,88;14,83;1829,12;Cfb
Sul;RS;4302352;Bom Principio;106,77;18,71;1883,94;Cfa
Sul;RS;4302378;Bom Progresso;416,51;18,73;2143,58;Cfa
Sul;RS;4302402;Bom Retiro do Sul;60,41;18,86;1883,68;Cfa
Sul;RS;4302451;Boqueirao do Leao;549,07;16,73;1972,31;Cfb
Sul;RS;4302501;Bossoroca;183,68;19,07;2050,53;Cfa
Sul;RS;4302584;Bozano;375,06;18,36;1972,3;Cfa
Sul;RS;4302600;Braga;421,43;18,67;2129,96;Cfa
Sul;RS;4302659;Brochier;229,39;18,07;1876,46;Cfa
Sul;RS;4302709;Butia;130,44;18,1;1745,36;Cfa
Sul;RS;4302808;Cacapava do Sul;201,2;17,52;1801,28;Cfa
Sul;RS;4302907;Cacequi;118,38;18,46;1883,73;Cfa
Sul;RS;4303004;Cachoeira do Sul;90,53;18,33;1820,37;Cfa
Sul;RS;4303103;Cachoeirinha;29,34;18,75;1613,24;Cfa
Sul;RS;4303202;Cacique Doble;683,29;17,06;1837,39;Cfb
Sul;RS;4303301;Caibate;221,51;19,12;2097,3;Cfa
Sul;RS;4303400;Caicara;388,49;19,04;2032,52;Cfa
Sul;RS;4303509;Camaqua;62,61;17,85;1597,78;Cfa
Sul;RS;4303558;Camargo;544,85;17,24;1964,73;Cfa
Sul;RS;4303608;Cambara do Sul;982,68;14,42;1826,25;Cfb
Sul;RS;4303673;Campestre da Serra;747,53;16,02;2003,56;Cfb
Sul;RS;4303707;Campina das Missões;194,26;19,51;2149,75;Cfa
Sul;RS;4303806;Campinas do Sul;617,1;17,55;2033,35;Cfa
Sul;RS;4303905;Campo Bom;40,59;18,87;1805,96;Cfa
Sul;RS;4304002;Campo Novo;446,64;18,5;2142,31;Cfa
Sul;RS;4304101;Campos Borges;399,5;17,8;1973,88;Cfa
Sul;RS;4304200;Candelaria;153,81;18,4;1919,8;Cfa
Sul;RS;4304309;Candido Godoi;268,87;19,18;2161,36;Cfa
Sul;RS;4304358;Candiota;205,92;16,76;1619,41;Cfa
Sul;RS;4304408;Canela;675,28;15,87;2032,99;Cfb
Sul;RS;4304507;Cangucu;233,07;16,84;1636,21;Cfa
Sul;RS;4304606;Canoas;14,13;18,84;1599,42;Cfa
Sul;RS;4304614;Canudos do Vale;351,44;17,67;1960,74;Cfa
Sul;RS;4304622;Capao Bonito do Sul;824,71;16,08;1927,09;Cfb
Sul;RS;4304630;Capao da Canoa;6,66;18,96;1700,73;Cfa
Sul;RS;4304655;Capao do Cipo;317,01;18,24;2052,86;Cfa
Sul;RS;4304663;Capao do Leao;34,23;17,31;1460,73;Cfa
Sul;RS;4304671;Capivari do Sul;8,67;18,65;1632,41;Cfa
Sul;RS;4304689;Capela de Santana;44,72;18,85;1765,98;Cfa
Sul;RS;4304697;Capitao;375,3;17,57;1938,76;Cfa
Sul;RS;4304705;Carazinho;541,16;17,56;2000,86;Cfa
Sul;RS;4304713;Caraa;277,76;17,53;1797,34;Cfa
Sul;RS;4304804;Carlos Barbosa;522,47;16,76;1924,84;Cfb
Sul;RS;4304853;Carlos Gomes;551,43;17,82;1865,3;Cfa
Sul;RS;4304903;Casca;593,22;16,99;1963,83;Cfb
Sul;RS;4304952;Caseiros;814,92;16,11;1944,84;Cfb
Sul;RS;4305009;Catuipe;348,66;18,63;2089,19;Cfa
Sul;RS;4305108;Caxias do Sul;710,07;15,92;1993,35;Cfb
Sul;RS;4305116;Centenario;594,04;17,57;1900,7;Cfa
Sul;RS;4305124;Cerrito;100,08;17,08;1558,24;Cfa
Sul;RS;4305132;Cerro Branco;350,77;17,51;1923,15;Cfa
Sul;RS;4305157;Cerro Grande;389,85;18,76;2050,81;Cfa
Sul;RS;4305173;Cerro Grande do Sul;192,42;17,47;1640,87;Cfa
Sul;RS;4305207;Cerro Largo;206,44;19,34;2118,57;Cfa
Sul;RS;4305306;Chapada;517,14;17,82;2030,87;Cfa
Sul;RS;4305355;Charqueadas;21,19;18,76;1679,35;Cfa
Sul;RS;4305371;Charrua;601,96;17,41;1917,73;Cfa
Sul;RS;4305405;Chiapetta;430,26;18,36;2110,18;Cfa
Sul;RS;4305439;Chui;13,33;15,93;1224,27;Cfa
Sul;RS;4305447;Chuvisca;156,57;17,51;1632,78;Cfa
Sul;RS;4305454;Cidreira;9,79;18,63;1656,67;Cfa
Sul;RS;4305504;Ciriaco;754,87;16,36;1956,46;Cfb
Sul;RS;4305587;Colinas;107,68;18,8;1925,33;Cfa
Sul;RS;4305603;Colorado;455,55;17,84;2001,09;Cfa
Sul;RS;4305702;Condor;472,87;18,01;2015,86;Cfa
Sul;RS;4305801;Constantina;462,65;18,35;2050,1;Cfa
Sul;RS;4305835;Coqueiro Baixo;381,91;17,63;1952,92;Cfa
Sul;RS;4305850;Coqueiros do Sul;577,31;17,48;2000,5;Cfa
Sul;RS;4305871;Coronel Barros;287,27;18,75;2040,23;Cfa
Sul;RS;4305900;Coronel Bicaco;498,17;18,16;2103,56;Cfa
Sul;RS;4305934;Coronel Pilar;453,41;17,17;1937,11;Cfa
Sul;RS;4305959;Cotipora;394,5;17,66;1943,93;Cfa
Sul;RS;4305975;Coxilha;669,48;16,99;1924,88;Cfb
Sul;RS;4306007;Crissiumal;263,14;19,5;2193,64;Cfa
Sul;RS;4306056;Cristal;44,75;17,89;1600,6;Cfa
Sul;RS;4306072;Cristal do Sul;339,9;19,14;2019,07;Cfa
Sul;RS;4306106;Cruz Alta;411,53;17,93;1877,26;Cfa
Sul;RS;4306130;Cruzaltense;577,36;17,81;2041,75;Cfa
Sul;RS;4306205;Cruzeiro do Sul;48,19;18,99;1916,03;Cfa
Sul;RS;4306304;David Canabarro;723,85;16,45;1964,97;Cfb
Sul;RS;4306320;Derrubadas;322,82;19,38;2158,38;Cfa
Sul;RS;4306353;Dezesseis de Novembro;190,39;19,36;2062,29;Cfa
Sul;RS;4306379;Dilermando de Aguiar;111,06;18,57;1888,17;Cfa
Sul;RS;4306403;Dois Irmaos;189,64;18,18;1845,82;Cfa
Sul;RS;4306429;Dois Irmaos das Missões;516,61;18,14;2090,23;Cfa
Sul;RS;4306452;Dois Lajeados;440,3;17,46;1911,01;Cfa
Sul;RS;4306502;Dom Feliciano;275,97;17,07;1653,02;Cfa
Sul;RS;4306551;Dom Pedro de Alcantara;31,89;19,05;1607,93;Cfa
Sul;RS;4306601;Dom Pedrito;188,47;17,26;1725,48;Cfa
Sul;RS;4306700;Dona Francisca;167,55;18,46;1875,24;Cfa
Sul;RS;4306734;Doutor Mauricio Cardoso;199,28;19,8;2223,37;Cfa
Sul;RS;4306759;Doutor Ricardo;386,8;17,65;1928,83;Cfa
Sul;RS;4306767;Eldorado do Sul;54,29;18,53;1630,88;Cfa
Sul;RS;4306809;Encantado;228,34;18,34;1933,84;Cfa
Sul;RS;4306908;Encruzilhada do Sul;258,95;17,17;1683,22;Cfa
Sul;RS;4306924;Engenho Velho;532,13;18,02;2049,59;Cfa
Sul;RS;4306932;Entre-Ijuis;277,07;18,77;2077,32;Cfa
Sul;RS;4306957;Entre Rios do Sul;573,33;17,92;2049,89;Cfa
Sul;RS;4306973;Erebango;732,07;16,89;1973,45;Cfb
Sul;RS;4307005;Erechim;700,08;17,17;1968,33;Cfb
Sul;RS;4307054;Ernestina;514,66;17,56;1953,71;Cfa
Sul;RS;4307104;Herval;184,47;16,47;1585,68;Cfa
Sul;RS;4307203;Erval Grande;610,02;17,84;2044,02;Cfa
Sul;RS;4307302;Erval Seco;436,31;18,64;2084,59;Cfa
Sul;RS;4307401;Esmeralda;889,98;15,81;1870,76;Cfb
Sul;RS;4307450;Esperanca do Sul;293,08;19,46;2177,55;Cfa
Sul;RS;4307500;Espumoso;484,44;17,41;1992,02;Cfa
Sul;RS;4307559;Estacao;710,68;16,92;1956,78;Cfb
Sul;RS;4307609;Estancia Velha;64,13;18,78;1800,52;Cfa
Sul;RS;4307708;Esteio;12,13;18,89;1648,28;Cfa
Sul;RS;4307807;Estrela;55,5;18,98;1911,12;Cfa
Sul;RS;4307815;Estrela Velha;296,06;18,08;1946,25;Cfa
Sul;RS;4307831;Eugenio de Castro;306,08;18,56;2056,76;Cfa
Sul;RS;4307864;Fagundes Varela;499,03;17,22;1945,21;Cfa
Sul;RS;4307906;Farroupilha;624,39;16,32;1938,37;Cfb
Sul;RS;4308003;Faxinal do Soturno;185,23;18,38;1847,47;Cfa
Sul;RS;4308052;Faxinalzinho;608,65;17,84;2048,17;Cfa
Sul;RS;4308078;Fazenda Vilanova;92,68;18,73;1884,2;Cfa
Sul;RS;4308102;Feliz;146,04;18,52;1892,69;Cfa
Sul;RS;4308201;Flores da Cunha;673,52;16,18;1972,52;Cfb
Sul;RS;4308250;Floriano Peixoto;592,54;17,52;1915,8;Cfa
Sul;RS;4308300;Fontoura Xavier;592,41;16,74;1983,28;Cfb
Sul;RS;4308409;Formigueiro;63,48;18,65;1827,83;Cfa
Sul;RS;4308433;Forquetinha;201,37;18,36;1945,45;Cfa
Sul;RS;4308458;Fortaleza dos Valos;366,7;17,99;1940,82;Cfa
Sul;RS;4308508;Frederico Westphalen;392,1;18,96;2012,65;Cfa
Sul;RS;4308607;Garibaldi;568,73;16,59;1939,79;Cfb
Sul;RS;4308656;Garruchos;103,49;19,74;2084,17;Cfa
Sul;RS;4308706;Gaurama;652,42;17,42;1918,84;Cfb
Sul;RS;4308805;General Camara;34,43;18,81;1820,41;Cfa
Sul;RS;4308854;Gentil;732,04;16,46;1955,43;Cfb
Sul;RS;4308904;Getulio Vargas;663,68;17,19;1943,03;Cfb
Sul;RS;4309001;Girua;362,05;18,67;2142,93;Cfa
Sul;RS;4309050;Glorinha;45,09;18,67;1700,25;Cfa
Sul;RS;4309100;Gramado;632,18;16,08;1989,86;Cfb
Sul;RS;4309126;Gramado dos Loureiros;571,84;17,99;2043,38;Cfa
Sul;RS;4309159;Gramado Xavier;519,27;16,91;1980,33;Cfa
Sul;RS;4309209;Gravatai;68,04;18,56;1670,66;Cfa
Sul;RS;4309258;Guabiju;732,16;16,28;1985,66;Cfb
Sul;RS;4309308;Guaiba;71,25;18,36;1593,97;Cfa
Sul;RS;4309407;Guapore;470,15;17,4;1923,75;Cfa
Sul;RS;4309506;Guarani das Missões;226,46;19,22;2125,88;Cfa
Sul;RS;4309555;Harmonia;85,64;18,77;1855,73;Cfa
Sul;RS;4309571;Herveiras;483,99;16,98;1963,26;Cfa
Sul;RS;4309605;Horizontina;255,33;19,47;2210,43;Cfa
Sul;RS;4309654;Hulha Negra;221,83;16,77;1597,26;Cfa
Sul;RS;4309704;Humaita;363,22;18,96;2163,28;Cfa
Sul;RS;4309753;Ibarama;336,5;17,74;1927,92;Cfa
Sul;RS;4309803;Ibiaca;680,4;16,89;1923,34;Cfb
Sul;RS;4309902;Ibiraiaras;769,11;16,23;1970,28;Cfb
Sul;RS;4309951;Ibirapuita;614,02;16,91;1974,85;Cfb
Sul;RS;4310009;Ibiruba;411,94;17,98;1964,89;Cfa
Sul;RS;4310108;Igrejinha;230,05;17,98;1929,51;Cfa
Sul;RS;4310207;Ijui;333,87;18,58;2019,4;Cfa
Sul;RS;4310306;Ilopolis;657,97;16,45;1951,96;Cfb
Sul;RS;4310330;Imbe;3,13;18,8;1683,07;Cfa
Sul;RS;4310363;Imigrante;275,32;18;1929,58;Cfa
Sul;RS;4310405;Independencia;344,82;18,84;2153,91;Cfa
Sul;RS;4310413;Inhacora;379,69;18,66;2134,67;Cfa
Sul;RS;4310439;Ipe;724,52;16,17;1998,96;Cfb
Sul;RS;4310462;Ipiranga do Sul;656,26;17,2;1973,31;Cfb
Sul;RS;4310504;Irai;318,06;19,36;1959,54;Cfa
Sul;RS;4310538;Itaara;400,41;17,36;1813,15;Cfa
Sul;RS;4310553;Itacurubi;155,24;19,1;2025,11;Cfa
Sul;RS;4310579;Itapuca;668,09;16,52;1967,87;Cfb
Sul;RS;4310603;Itaqui;79,86;19,15;1812,04;Cfa
Sul;RS;4310652;Itati;467,61;16,77;1834,01;Cfa
Sul;RS;4310702;Itatiba do Sul;553;18,1;2039,6;Cfa
Sul;RS;4310751;Ivora;335,78;17,7;1832,96;Cfa
Sul;RS;4310801;Ivoti;141,66;18,44;1846,12;Cfa
Sul;RS;4310850;Jaboticaba;464,9;18,4;2057,87;Cfa
Sul;RS;4310876;Jacuizinho;378,43;17,81;1972,14;Cfa
Sul;RS;4310900;Jacutinga;649,05;17,35;2017,32;Cfb
Sul;RS;4311007;Jaguarao;44,99;16,82;1518,83;Cfa
Sul;RS;4311106;Jaguari;201,99;18,41;1977,06;Cfa
Sul;RS;4311122;Jaquirana;863,17;15,15;1918;Cfb
Sul;RS;4311130;Jari;346,83;17,85;1982,54;Cfa
Sul;RS;4311155;Joia;360,22;18,16;2014,1;Cfa
Sul;RS;4311205;Julio de Castilhos;406,89;17,55;1898,79;Cfa
Sul;RS;4311239;Lagoa Bonita do Sul;477,88;16,99;1935,23;Cfa
Sul;RS;4311254;Lagoao;498,1;17,07;1980,39;Cfa
Sul;RS;4311270;Lagoa dos Tres Cantos;439,56;17,84;1998,78;Cfa
Sul;RS;4311304;Lagoa Vermelha;757,5;16,38;1939,05;Cfb
Sul;RS;4311403;Lajeado;78,24;18,92;1928,6;Cfa
Sul;RS;4311429;Lajeado do Bugre;450,39;18,42;2056,87;Cfa
Sul;RS;4311502;Lavras do Sul;269,61;17,09;1767,61;Cfa
Sul;RS;4311601;Liberato Salzano;402,59;18,74;2040,06;Cfa
Sul;RS;4311627;Lindolfo Collor;79,78;18,76;1840,12;Cfa
Sul;RS;4311643;Linha Nova;296,83;17,76;1896,4;Cfa
Sul;RS;4311700;Machadinho;656,04;17,36;1738,23;Cfb
Sul;RS;4311718;Macambara;114,81;19,1;1916,04;Cfa
Sul;RS;4311734;Mampituba;422,13;17,13;1728,6;Cfa
Sul;RS;4311759;Manoel Viana;117;18,83;1824,1;Cfa
Sul;RS;4311775;Maquine;310,81;17,45;1816,02;Cfa
Sul;RS;4311791;Marata;133,66;18,54;1864,99;Cfa
Sul;RS;4311809;Marau;586,14;17,16;1945,76;Cfa
Sul;RS;4311908;Marcelino Ramos;511,71;18,17;1831,82;Cfa
Sul;RS;4311981;Mariana Pimentel;153,18;17,86;1634,75;Cfa
Sul;RS;4312005;Mariano Moro;491,17;18,39;1950,97;Cfa
Sul;RS;4312054;Marques de Souza;269,34;18,1;1953,99;Cfa
Sul;RS;4312104;Mata;186,8;18,42;1965,87;Cfa
Sul;RS;4312138;Mato Castelhano;702,06;16,71;1928,03;Cfb
Sul;RS;4312153;Mato Leitao;91,65;18,8;1929,09;Cfa
Sul;RS;4312179;Mato Queimado;200,3;19,29;2107,98;Cfa
Sul;RS;4312203;Maximiliano de Almeida;556,78;17,85;1791,41;Cfa
Sul;RS;4312252;Minas do Leao;63,36;18,52;1786,65;Cfa
Sul;RS;4312302;Miraguai;404,09;18,82;2125,82;Cfa
Sul;RS;4312351;Montauri;520,04;17,31;1958,75;Cfa
Sul;RS;4312377;Monte Alegre dos Campos;806,15;15,7;1966,81;Cfb
Sul;RS;4312385;Monte Belo do Sul;461,38;17,21;1944,78;Cfa
Sul;RS;4312401;Montenegro;65,06;18,75;1785,91;Cfa
Sul;RS;4312427;Mormaco;463,78;17,62;1991,98;Cfa
Sul;RS;4312443;Morrinhos do Sul;242,02;18;1688,24;Cfa
Sul;RS;4312450;Morro Redondo;160,57;16,85;1541,31;Cfa
Sul;RS;4312476;Morro Reuter;500,62;16,67;1895,84;Cfb
Sul;RS;4312500;Mostardas;9,4;18,1;1573,03;Cfa
Sul;RS;4312609;Mucum;234,24;18,36;1931,31;Cfa
Sul;RS;4312617;Muitos Capões;802,8;16,01;1961;Cfb
Sul;RS;4312625;Muliterno;809,12;16,09;1956,78;Cfb
Sul;RS;4312658;Nao-Me-Toque;466,47;17,79;1999,2;Cfa
Sul;RS;4312674;Nicolau Vergueiro;535,13;17,38;1959,08;Cfa
Sul;RS;4312708;Nonoai;533,9;18,22;2043,68;Cfa
Sul;RS;4312757;Nova Alvorada;613,16;16,83;1966,43;Cfb
Sul;RS;4312807;Nova Araca;661,1;16,59;1970;Cfb
Sul;RS;4312906;Nova Bassano;578,2;16,95;1958,4;Cfb
Sul;RS;4312955;Nova Boa Vista;463,07;18,14;2038,34;Cfa
Sul;RS;4313003;Nova Brescia;377,09;17,61;1944,55;Cfa
Sul;RS;4313011;Nova Candelaria;240,83;19,53;2181,64;Cfa
Sul;RS;4313037;Nova Esperanca do Sul;261,12;18,18;1976,73;Cfa
Sul;RS;4313060;Nova Hartz;129,53;18,48;1893,05;Cfa
Sul;RS;4313086;Nova Padua;565,09;16,76;1976,12;Cfb
Sul;RS;4313102;Nova Palma;338,76;17,74;1877,76;Cfa
Sul;RS;4313201;Nova Petropolis;474,21;16,92;1946,6;Cfa
Sul;RS;4313300;Nova Prata;661,21;16,49;1980,55;Cfb
Sul;RS;4313334;Nova Ramada;456,72;18,16;2059,84;Cfa
Sul;RS;4313359;Nova Roma do Sul;503,05;17,09;1976,2;Cfb
Sul;RS;4313375;Nova Santa Rita;16,56;18,88;1660,16;Cfa
Sul;RS;4313391;Novo Cabrais;104,22;18,6;1902,25;Cfa
Sul;RS;4313409;Novo Hamburgo;76,95;18,64;1762,25;Cfa
Sul;RS;4313425;Novo Machado;191,64;19,8;2232,9;Cfa
Sul;RS;4313441;Novo Tiradentes;368,5;18,91;2046,52;Cfa
Sul;RS;4313466;Novo Xingu;389,68;18,67;2050,63;Cfa
Sul;RS;4313490;Novo Barreiro;431,58;18,37;2049,15;Cfa
Sul;RS;4313508;Osorio;32,45;18,67;1717,76;Cfa
Sul;RS;4313607;Paim Filho;626,64;17,42;1825,01;Cfb
Sul;RS;4313656;Palmares do Sul;8,36;18,47;1601,75;Cfa
Sul;RS;4313706;Palmeira das Missões;540,9;17,84;2055,48;Cfa
Sul;RS;4313805;Palmitinho;358,95;19,13;2079,63;Cfa
Sul;RS;4313904;Panambi;437,99;18,06;1965,15;Cfa
Sul;RS;4313953;Pantano Grande;99,25;18,22;1738,16;Cfa
Sul;RS;4314001;Parai;648,21;16,69;1970,33;Cfb
Sul;RS;4314027;Paraiso do Sul;195,98;18,21;1898,37;Cfa
Sul;RS;4314035;Pareci Novo;40,94;18,94;1826,34;Cfa
Sul;RS;4314050;Parobe;56,85;18,79;1852,85;Cfa
Sul;RS;4314068;Passa Sete;471,15;17,06;1958,62;Cfa
Sul;RS;4314076;Passo do Sobrado;72,9;18,72;1890,44;Cfa
Sul;RS;4314100;Passo Fundo;612,25;17,18;1921,29;Cfb
Sul;RS;4314134;Paulo Bento;652,66;17,37;2000,33;Cfb
Sul;RS;4314159;Paverama;143,25;18,48;1876,05;Cfa
Sul;RS;4314175;Pedras Altas;189,82;16,6;1607,26;Cfa
Sul;RS;4314209;Pedro Osorio;71,97;17,04;1530,69;Cfa
Sul;RS;4314308;Pejucara;434,04;18;1913,12;Cfa
Sul;RS;4314407;Pelotas;73,84;17,31;1490,44;Cfa
Sul;RS;4314423;Picada Cafe;289,46;17,78;1912,56;Cfa
Sul;RS;4314456;Pinhal;424,92;18,66;2042,19;Cfa
Sul;RS;4314464;Pinhal da Serra;832,88;16,23;1822,64;Cfb
Sul;RS;4314472;Pinhal Grande;364,9;17,71;1913,65;Cfa
Sul;RS;4314498;Pinheirinho do Vale;292,19;19,52;2092,12;Cfa
Sul;RS;4314506;Pinheiro Machado;284,54;16,48;1670,36;Cfa
Sul;RS;4314555;Pirapo;131,94;19,73;2103,45;Cfa
Sul;RS;4314605;Piratini;235,76;16,67;1654,93;Cfa
Sul;RS;4314704;Planalto;478,45;18,53;2009,48;Cfa
Sul;RS;4314753;Poco das Antas;314,46;17,72;1904,61;Cfa
Sul;RS;4314779;Pontao;639,79;17,23;1989,69;Cfb
Sul;RS;4314787;Ponte Preta;606,03;17,64;2024,14;Cfa
Sul;RS;4314803;Portao;57,57;18,78;1760,21;Cfa
Sul;RS;4314902;Porto Alegre;41,34;18,56;1536,83;Cfa
Sul;RS;4315008;Porto Lucena;160,53;19,74;2167,37;Cfa
Sul;RS;4315057;Porto Maua;167,32;19,89;2228,13;Cfa
Sul;RS;4315073;Porto Vera Cruz;162,08;19,8;2190,16;Cfa
Sul;RS;4315107;Porto Xavier;155,67;19,71;2136,84;Cfa
Sul;RS;4315131;Pouso Novo;378,77;17,66;1963,99;Cfa
Sul;RS;4315149;Presidente Lucena;174,32;18,32;1875,25;Cfa
Sul;RS;4315156;Progresso;466,41;17,19;1970,92;Cfa
Sul;RS;4315172;Protasio Alves;598,44;16,81;1995,81;Cfb
Sul;RS;4315206;Putinga;517,5;17,07;1953,32;Cfa
Sul;RS;4315305;Quarai;166,31;17,98;1689,55;Cfa
Sul;RS;4315313;Quatro Irmaos;676,85;17,17;1997,24;Cfb
Sul;RS;4315321;Quevedos;355,53;17,78;1939,91;Cfa
Sul;RS;4315354;Quinze de Novembro;368,5;18,07;1970,07;Cfa
Sul;RS;4315404;Redentora;454,83;18,51;2111,38;Cfa
Sul;RS;4315453;Relvado;448,14;17,34;1943,7;Cfa
Sul;RS;4315503;Restinga Seca;58,31;18,79;1850,37;Cfa
Sul;RS;4315552;Rio dos indios;447,6;18,72;2047,72;Cfa
Sul;RS;4315602;Rio Grande;6,63;17,12;1376,94;Cfa
Sul;RS;4315701;Rio Pardo;56,95;18,61;1824,16;Cfa
Sul;RS;4315750;Riozinho;548,27;16,27;1890,18;Cfb
Sul;RS;4315800;Roca Sales;234,26;18,27;1932,02;Cfa
Sul;RS;4315909;Rodeio Bonito;330,88;19,15;2025,38;Cfa
Sul;RS;4315958;Rolador;216,6;19,21;2080,46;Cfa
Sul;RS;4316006;Rolante;225,14;17,93;1903,91;Cfa
Sul;RS;4316105;Ronda Alta;625,37;17,47;2033,5;Cfa
Sul;RS;4316204;Rondinha;519,9;17,97;2044,14;Cfa
Sul;RS;4316303;Roque Gonzales;139,16;19,7;2106,41;Cfa
Sul;RS;4316402;Rosario do Sul;145,34;18,04;1820,39;Cfa
Sul;RS;4316428;Sagrada Familia;391,43;18,69;2050,09;Cfa
Sul;RS;4316436;Saldanha Marinho;479,44;17,8;1998,54;Cfa
Sul;RS;4316451;Salto do Jacui;328,73;18,04;1942,82;Cfa
Sul;RS;4316477;Salvador das Missões;198,59;19,4;2113,79;Cfa
Sul;RS;4316501;Salvador do Sul;393,52;17,3;1893,26;Cfa
Sul;RS;4316600;Sananduva;637,46;17,21;1899,97;Cfb
Sul;RS;4316709;Santa Barbara do Sul;480,81;17,81;1973,89;Cfa
Sul;RS;4316733;Santa Cecilia do Sul;739,45;16,55;1939,1;Cfb
Sul;RS;4316758;Santa Clara do Sul;180,68;18,41;1939,22;Cfa
Sul;RS;4316808;Santa Cruz do Sul;195,98;18,21;1924,42;Cfa
Sul;RS;4316907;Santa Maria;103,44;18,61;1814,81;Cfa
Sul;RS;4316956;Santa Maria do Herval;588,25;16,25;1935,43;Cfb
Sul;RS;4316972;Santa Margarida do Sul;171,66;17,86;1847,35;Cfa
Sul;RS;4317004;Santana da Boa Vista;206,88;17,31;1754,11;Cfa
Sul;RS;4317103;Sant' Ana do Livramento;200,83;17,47;1761,26;Cfa
Sul;RS;4317202;Santa Rosa;285,87;19,15;2175,17;Cfa
Sul;RS;4317251;Santa Tereza;319,55;17,91;1938,76;Cfa
Sul;RS;4317301;Santa Vitoria do Palmar;7,11;16,36;1307,87;Cfa
Sul;RS;4317400;Santiago;301,51;18,19;2023,71;Cfa
Sul;RS;4317509;Santo angelo;273,65;18,93;2106,11;Cfa
Sul;RS;4317558;Santo Antonio do Palma;688,88;16,59;1964,28;Cfb
Sul;RS;4317608;Santo Antonio da Patrulha;67,58;18,55;1744,75;Cfa
Sul;RS;4317707;Santo Antonio das Missões;118,28;19,49;2043,8;Cfa
Sul;RS;4317756;Santo Antonio do Planalto;522,53;17,57;1975,56;Cfa
Sul;RS;4317806;Santo Augusto;487,94;18,14;2103,17;Cfa
Sul;RS;4317905;Santo Cristo;253;19,35;2192,43;Cfa
Sul;RS;4317954;Santo Expedito do Sul;671,61;17,04;1874,54;Cfb
Sul;RS;4318002;Sao Borja;93,53;19,42;1983,64;Cfa
Sul;RS;4318051;Sao Domingos do Sul;621,4;16,88;1969,84;Cfb
Sul;RS;4318101;Sao Francisco de Assis;189,34;18,49;1912,94;Cfa
Sul;RS;4318200;Sao Francisco de Paula;853,79;15,05;2016,39;Cfb
Sul;RS;4318309;Sao Gabriel;142,26;18,05;1854,24;Cfa
Sul;RS;4318408;Sao Jeronimo;237,42;17,48;1706,82;Cfa
Sul;RS;4318424;Sao Joao da Urtiga;631,25;17,35;1865,68;Cfb
Sul;RS;4318432;Sao Joao do Polesine;147,26;18,5;1834,83;Cfa
Sul;RS;4318440;Sao Jorge;713,5;16,43;1980,93;Cfb
Sul;RS;4318457;Sao Jose das Missões;425,24;18,47;2051,91;Cfa
Sul;RS;4318465;Sao Jose do Herval;526,63;17,01;1971,33;Cfa
Sul;RS;4318481;Sao Jose do Hortencio;85,64;18,76;1861,38;Cfa
Sul;RS;4318499;Sao Jose do Inhacora;251,08;19,38;2169,76;Cfa
Sul;RS;4318507;Sao Jose do Norte;7,24;17,45;1411,59;Cfa
Sul;RS;4318606;Sao Jose do Ouro;772,66;16,63;1805,44;Cfb
Sul;RS;4318614;Sao Jose do Sul;117,12;18,61;1859,18;Cfa
Sul;RS;4318622;Sao Jose dos Ausentes;1161,75;13,77;1718,54;Cfb
Sul;RS;4318705;Sao Leopoldo;38,63;18,83;1729,19;Cfa
Sul;RS;4318804;Sao Lourenco do Sul;88,94;17,5;1565,65;Cfa
Sul;RS;4318903;Sao Luiz Gonzaga;198,68;19,18;2053,59;Cfa
Sul;RS;4319000;Sao Marcos;705,93;16,05;2008,29;Cfb
Sul;RS;4319109;Sao Martinho;383,16;18,76;2154,09;Cfa
Sul;RS;4319125;Sao Martinho da Serra;384,2;17,51;1871,3;Cfa
Sul;RS;4319158;Sao Miguel das Missões;258,95;18,71;2075,04;Cfa
Sul;RS;4319208;Sao Nicolau;128,85;19,65;2076,01;Cfa
Sul;RS;4319307;Sao Paulo das Missões;191,69;19,51;2134,41;Cfa
Sul;RS;4319356;Sao Pedro da Serra;435,02;17,12;1902,82;Cfa
